1537,Agri-Technology Commercialization Centre (Atcc),Agritechnology Commercialization Atcc,1537,2019-09-01 14:30:42.943
13072,Ags Automotive Systems,Ags Automotive Systems,15147,2020-06-03 00:00:00.000
11854,Agudath Israel Congregation (Branch Of Agudath Israel Of Toronto),Agudath Israel Congregation Branch Agudath Israel Toronto,13423,2018-01-01 14:39:36.717
10374,"Agudath Israel Of Toronto,",Agudath Israel Toronto,11832,2018-01-01 14:39:36.717
9841,Ahavat Chesed R M B H,Ahavat Chesed R M B H,11239,2018-01-01 14:39:36.717
11455,Ahavat Yisrael,Ahavat Yisrael,13003,2018-01-01 14:39:36.717
6522,"Ahlul-Bayt Centre, Ottawa",Ahlulbayt Ottawa,7575,2018-01-01 14:39:36.717
11853,Ahmadiyya Muslim Jama'At Canada Inc.,Ahmadiyya Muslim Jamaat Canada,13422,2018-01-01 14:39:36.717
11738,Ai-Cheng Mandarin Chinese School,Aicheng Mandarin Chinese School,13295,2018-01-01 14:39:36.717
2372,"The Aids Committee Of Cambridge, Kitchener, Waterloo",Aids Committee Cambridge Kitchener Waterloo,2459,2018-01-01 14:39:36.717
5336,Aids Committee (Durham),Aids Committee Durham,6272,2018-01-01 14:39:36.717
5361,Aids Committee Of Guelph And Wellington County,Aids Committee Guelph Wellington County,6356,2018-01-01 14:39:36.717
3692,Aids Committee Of North Bay And Area / Comite Du Sida De North Bay Et De La Region,Aids Committee North Bay Area Comite Sida North Bay Et La Region,4362,2018-01-01 14:39:36.717
4848,The Aids Committee Of Ottawa / Le Comite Du Sida D'Ottawa,Aids Committee Ottawa Le Comite Sida Dottawa,5717,2018-01-01 14:39:36.717
6023,Aids Committee Of Simcoe County,Aids Committee Simcoe County,8972,2018-01-01 14:39:36.717
85,Aids Committee Of Thunder Bay,Aids Committee Thunder Bay,85,2019-09-01 14:30:42.943
740,Aids Committee Of Toronto,Aids Committee Toronto,740,2019-09-01 14:30:42.943
5172,Aids Committee Of Windsor,Aids Committee Windsor,6088,2018-01-01 14:39:36.717
6170,The Aids Committee Of York Region Inc.,Aids Committee York Region,7198,2018-01-01 14:39:36.717
2979,The Aids Network,Aids Network,3396,2018-01-01 14:39:36.717
4293,Aids Niagara,Aids Niagara,5212,2018-01-01 14:39:36.717
5116,International Council Of Aids Service Organizations (Icaso),Aids Organizations Icaso,6023,2018-01-01 14:39:36.717
3075,A.I.E.S.E.C. Canada Inc.,Aiesec Canada,7785,2018-01-01 14:39:36.717
3075,Aiesec Canada Inc.,Aiesec Canada,3544,2018-01-01 14:39:36.717
10363,Ailsa Craig And District Co-Operative Playschool Incorporated,Ailsa Craig District Cooperative Playschool,11820,2018-01-01 14:39:36.717
2375,Ailsa Craig And District Historical Society,Ailsa Craig District Historical,2465,2018-01-01 14:39:36.717
5984,The Air Cadet League Of Canada - La Ligue Des Cadets De L'Air Du Canada,Air Cadet League Canada La Ligue Des Cadets Lair Canada,6991,2018-01-01 14:39:36.717
5473,Air Cadet League Of Canada Ontario Provincial Committee,Air Cadet League Canada Ontario Provincial Committee,6426,2018-01-01 14:39:36.717
12292,Air Canada,Air Canada,13911,2016-01-01 00:00:00.000
13051,Air Transat A.T. Inc,Air Transat,15103,2020-06-03 00:00:00.000
12274,Airport Terminal Services,Airport Terminal,13884,2016-01-01 00:00:00.000
1929,Aisling Discoveries Child And Family Centre,Aisling Discoveries Child Family,2822,2018-01-01 14:39:36.717
1929,Aisling Discoveries Child & Family Centre,Aisling Discoveries Child Family,1929,2019-09-01 14:30:42.943
3311,Ajax Christian Academy,Ajax Christian,3907,2018-01-01 14:39:36.717
8513,Ajax Pickering Hospital Foundation,Ajax Pickering Hospital,9765,2018-01-01 14:39:36.717
2637,Ajax Public Library Board,Ajax Public Library,2896,2018-01-01 14:39:36.717
2221,The Ajax-Pickering Women'S Centre Inc.,Ajaxpickering Womens,5583,2018-01-01 14:39:36.717
2221,The Ajax-Pickering Women'S Centre Inc,Ajaxpickering Womens,2221,2019-09-01 14:30:42.943
1653,Akausivik Inuit Family Health Team,Akausivik Inuit Family Health Team,1653,2019-09-01 14:30:42.943
1136,Akwesasne Economic Development Agency,Akwesasne Economic Agency,1136,2019-09-01 14:30:42.943
7475,Al Green Sculpture Studio And School,Al Green Sculpture Studio School,8621,2018-01-01 14:39:36.717
6094,The Al Hussain Foundation,Al Hussain,7113,2018-01-01 14:39:36.717
9329,Alameda Theatre Company,Alameda Theatre,10665,2018-01-01 14:39:36.717
87,Alan Stewart Homes Ltd,Alan Stewart,87,2019-09-01 14:30:42.943
4802,Alanwar Center,Alanwar,5666,2018-01-01 14:39:36.717
11474,The Alastair And Jennifer Murray Foundation,Alastair Jennifer Murray,13022,2018-01-01 14:39:36.717
9763,Albanian Muslim Society Of Toronto Inc.,Albanian Muslim Toronto,11157,2018-01-01 14:39:36.717
2872,Albert College,Albert College,3250,2018-01-01 14:39:36.717
8764,Albion Hills Bible Church,Albion Hills Bible,10046,2018-01-01 14:39:36.717
2333,Albion Neighbourhood Services,Albion Neighbourhood,2385,2018-01-01 14:39:36.717
741,"Albright Gardens Homes, Incorporated",Albright,3070,2018-01-01 14:39:36.717
741,Albright Gardens Homes Inc,Albright,14614,2018-03-01 00:00:00.000
741,Albright Gardens Homes Incorporated,Albright,741,2019-09-01 14:30:42.943
12285,Alcohol And Gaming Commission Of Ontario,Alcohol Gaming Ontario,13903,2016-01-01 00:00:00.000
8670,Alcoholics Anonymous Toronto Intergroup,Alcoholics Anonymous Toronto Intergroup,9944,2018-01-01 14:39:36.717
5823,Aldebrain Attendant Care Services Of Toronto,Aldebrain Attendant Care Toronto,6812,2018-01-01 14:39:36.717
8144,The Aldeburgh Connection Concert Society,Aldeburgh Connection Concert,9358,2018-01-01 14:39:36.717
5095,The Alderbuds Child Care Centre Of Etobicoke,Alderbuds Child Care Etobicoke,6000,2018-01-01 14:39:36.717
7392,Aldersgate Homes Incorporated,Aldersgate,8529,2018-01-01 14:39:36.717
88,Alderville First Nation,Alderville First Nation,88,2019-09-01 14:30:42.943
1895,Alexander Place,Alexander Place,1895,2019-09-01 14:30:42.943
6460,The Alexander Street Theatre Project Of Toronto,Alexander Theatre Project Toronto,7506,2018-01-01 14:39:36.717
6019,Alexandra Park Community Centre,Alexandra Community,7031,2018-01-01 14:39:36.717
89,Alexandra Hospital,Alexandra Hospital,89,2019-09-01 14:30:42.943
8500,Alexandra Hospital Foundation,Alexandra Hospital,9752,2018-01-01 14:39:36.717
89,"Alexandra Hospital, Ingersoll",Alexandra Hospital Ingersoll,2948,2018-01-01 14:39:36.717
90,Alexandra Marine And General Hospital,Alexandra Marine General Hospital,90,2019-09-01 14:30:42.943
8839,Alexandra Marine And General Hospital Foundation,Alexandra Marine General Hospital,10123,2018-01-01 14:39:36.717
90,Alexandra Marine And General Hospital Of Goderich,Alexandra Marine General Hospital Goderich,2868,2018-01-01 14:39:36.717
7370,Alexandra Park Neighbourhood Learning Centre Of Toronto,Alexandra Neighbourhood Toronto,8504,2018-01-01 14:39:36.717
10372,Algoma Arts Festival Association,Algoma Arts Festival,11830,2018-01-01 14:39:36.717
3732,Algoma Residential Community Hospice,Algoma Community Hospice,4415,2018-01-01 14:39:36.717
2418,Algoma Conservatory Of Music,Algoma Conservatory Music,2543,2018-01-01 14:39:36.717
8604,Algoma Crisis Pregnancy Centre,Algoma Crisis Pregnancy,9868,2018-01-01 14:39:36.717
93,Algoma District Services Administration Board,Algoma District,93,2019-09-01 14:30:42.943
1931,Algoma District School Board,Algoma District School,1931,2019-09-01 14:30:42.943
91,Algoma Family Services,Algoma Family,91,2019-09-01 14:30:42.943
9290,Algoma Family Services Foundation,Algoma Family,10623,2018-01-01 14:39:36.717
8803,Algoma Highlands Conservancy,Algoma Highlands Conservancy,10085,2018-01-01 14:39:36.717
1797,Algoma Manor Nursing Home,Algoma Manor Nursing Home,1797,2019-09-01 14:30:42.943
1711,Algoma Nurse Practitioner Led Clinic,Algoma Nurse Practitioner Led,1711,2019-09-01 14:30:42.943
5483,Algoma Substance Abuse Rehabilitation Center,Algoma Substance Abuse Rehabilitation,6436,2018-01-01 14:39:36.717
12813,Algoma Tubes Inc,Algoma Tubes,14612,2018-03-01 00:00:00.000
94,Algoma University College,Algoma University College,94,2019-09-01 14:30:42.943
2559,Algoma University Université Algoma,Algoma University Université Algoma,2772,2018-01-01 14:39:36.717
11412,Algonquin Arts Council,Algonquin Arts,12960,2018-01-01 14:39:36.717
1934,Algonquin Child And Family Services,Algonquin Child Family,1934,2019-09-01 14:30:42.943
95,Algonquin College Of Applied Arts & Technology,Algonquin College Applied Arts,95,2019-09-01 14:30:42.943
2321,The Algonquin College Of Applied Arts And Technology,Algonquin College Applied Arts,2362,2018-01-01 14:39:36.717
10918,Algonquin College Campus Ministry,Algonquin College Campus Ministry,12437,2018-01-01 14:39:36.717
1460,Algonquin Family Health Team,Algonquin Family Health Team,1460,2019-09-01 14:30:42.943
2038,Algonquin & Lakeshore Catholic District School Board,Algonquin Lakeshore Catholic District School,2384,2018-01-01 14:39:36.717
2038,Algonquin And Lakeshore Catholic District School Board,Algonquin Lakeshore Catholic District School,2038,2019-09-01 14:30:42.943
2056,Algonquin Nursing Home Of Mattawa,Algonquin Nursing Home Mattawa,2056,2019-09-01 14:30:42.943
1509,Algonquin Opportunity (No 1) Corporation,Algonquin Opportunity No 1,1509,2019-09-01 14:30:42.943
1502,Algonquin Opportunity (No 2) Corporation,Algonquin Opportunity No 2,1502,2019-09-01 14:30:42.943
7954,Algonquin To Adirondacks Collaborative (A2A) La Collective D'Algonquin À Adirondacks (A2A),Algonquin To Adirondacks Collaborative La Collective Dalgonquin À Adirondacks A2A A2A,9147,2018-01-01 14:39:36.717
1789,Algonquin Treaty Negotiations Funding Trust,Algonquin Treaty Negotiations Funding Trust,1789,2019-09-01 14:30:42.943
11922,Al-Huda Lebanese Muslim Society,Alhuda Lebanese Muslim,13504,2018-01-01 14:39:36.717
96,Alice Saddy Association,Alice Saddy,96,2019-09-01 14:30:42.943
8281,Alive! Canada - Suicide Awareness And Prevention,Alive Canada Suicide Awareness Prevention,9507,2018-01-01 14:39:36.717
7660,All-A-Board Youth Ventures Inc.,Allaboard Youth Ventures,8823,2018-01-01 14:39:36.717
8316,The Allen Detweiler Nursery School,Allen Detweiler Nursery School,9545,2018-01-01 14:39:36.717
13098,Allen Maintenance Ltd.,Allen Maintenance,15253,2020-02-23 23:30:26.803
4412,Allenby Daycare Inc,Allenby Daycare,5222,2018-01-01 14:39:36.717
7892,The Alliston Christian Fellowship,Alliston Christian Fellowship,9078,2018-01-01 14:39:36.717
10653,"Alliston ""Community Policing"" Committee",Alliston Community Policing Committee,12145,2018-01-01 14:39:36.717
10653,Alliston 'Community Policing' Committee,Alliston Community Policing Committee,12146,2018-01-01 14:39:36.717
11769,Alliston & District Humane Society,Alliston District Humane,13329,2018-01-01 14:39:36.717
1752,Alliston Family Health Team,Alliston Family Health Team,1752,2019-09-01 14:30:42.943
2723,Alliston Interdenominational Christian School Society,Alliston Interdenominational Christian School,3028,2018-01-01 14:39:36.717
2554,All-Together Affordable Housing Corporation,Alltogether Affordable Housing,2763,2018-01-01 14:39:36.717
10323,All-Tribes Missionary Council Of Canada,Alltribes Missionary Canada,11778,2018-01-01 14:39:36.717
4613,Alma Children'S Education Foundation,Alma Childrens Education,5454,2018-01-01 14:39:36.717
10787,Alma Pastoral Charge,Alma Pastoral Charge,12288,2018-01-01 14:39:36.717
6953,Almaguin Adult Learning Centre,Almaguin Adult,8048,2018-01-01 14:39:36.717
97,Almaguin Highlands Community Living,Almaguin Highlands Community Living,97,2019-09-01 14:30:42.943
8977,Almaguin Palliative Care Team,Almaguin Palliative Care Team,10274,2018-01-01 14:39:36.717
9896,Almanar Youth Association,Almanar Youth,11305,2018-01-01 14:39:36.717
9706,Almehdi Almuntathar Union,Almehdi Almuntathar Union,11086,2018-01-01 14:39:36.717
5056,Almise Co-Operative Homes Inc.,Almise Cooperative,5957,2018-01-01 14:39:36.717
6335,Almonte Community Co-Ordinators,Almonte Community Coordinators,7376,2018-01-01 14:39:36.717
12356,Almonte Country Haven/Kentwood Park/Maplewood/Rosebridge Manor/Westlake Terrace,Almonte Country Havenkentwood Parkmaplewoodrosebridge Manorwestlake Terrace,15058,2020-03-01 00:00:00.000
742,Almonte General Hospital Corporation,Almonte General Hospital,2864,2018-01-01 14:39:36.717
742,Almonte General Hospital,Almonte General Hospital,742,2019-09-01 14:30:42.943
7274,Almonte General Hospital Foundation,Almonte General Hospital,8396,2018-01-01 14:39:36.717
12858,Almonte General Hospital,Almonte General Hospital,14680,2018-07-01 00:00:00.000
11279,Almonte In Concert,Almonte In Concert,12817,2018-01-01 14:39:36.717
9433,Almonte Pastoral Charge,Almonte Pastoral Charge,10781,2018-01-01 14:39:36.717
9816,Alpha Community,Alpha Community,11212,2018-01-01 14:39:36.717
3090,Alpha Education,Alpha Education,3572,2018-01-01 14:39:36.717
11526,The Alpha Epsilon Pi Foundation Of Canada,Alpha Epsilon Pi Canada,13079,2018-01-01 14:39:36.717
2674,Alpha House,Alpha House,2953,2018-01-01 14:39:36.717
9411,Alpha House Of Northumberland For Young Mothers,Alpha House Northumberland Young Mothers,10756,2018-01-01 14:39:36.717
1190,Alpha Court Non-Profit Housing Corporation,Alpha Nonprofit Housing,4163,2018-01-01 14:39:36.717
1190,Alpha Court Non-Profit Housing Corp,Alpha Nonprofit Housing,1190,2019-09-01 14:30:42.943
8285,Alpha-1 Antitrypsin Deficiency Canada Inc.,Alpha1 Antitrypsin Deficiency Canada,9511,2018-01-01 14:39:36.717
9054,Alphanet Canada,Alphanet Canada,10357,2018-01-01 14:39:36.717
3710,Alpha-Omega Christian Ministries,Alphaomega Christian Ministries,4384,2018-01-01 14:39:36.717
4154,Alphaplus Centre / Centre Alphaplus,Alphaplus Alphaplus,4919,2018-01-01 14:39:36.717
4581,Als Double Play,Als Double Play,5418,2018-01-01 14:39:36.717
7887,Alta Vista Co-Operative Nursery School Inc.,Alta Vista Cooperative Nursery School,9073,2018-01-01 14:39:36.717
5592,Altaqwa Academy Foundation,Altaqwa,6559,2018-01-01 14:39:36.717
4195,"Alternative Learning Styles And Outlooks Ottawa, Incorporated",Alternative Styles Outlooks Ottawa,4968,2018-01-01 14:39:36.717
5332,Alternatives Inc,Alternatives,6267,2018-01-01 14:39:36.717
10727,Alternatives For Community Living In Etobicoke,Alternatives Community Living In Etobicoke,12221,2018-01-01 14:39:36.717
743,Alternatives - Community Program Services (Peterborough) Inc.,Alternatives Community Program Peterborough,4908,2018-01-01 14:39:36.717
743,Alternatives Community Program Services (Peterborough) Inc,Alternatives Community Program Peterborough,743,2019-09-01 14:30:42.943
5907,Alternatives Integrating People With Cognitive Challenges,Alternatives Integrating People With Cognitive Challenges,6906,2018-01-01 14:39:36.717
6767,Alternatives For Women In Prince Edward County,Alternatives Women In Prince Edward County,7841,2018-01-01 14:39:36.717
8328,Altruvest Charitable Services,Altruvest Charitable,9560,2018-01-01 14:39:36.717
7710,Aluna Theatre,Aluna Theatre,8875,2018-01-01 14:39:36.717
7353,Alus Canada,Alus Canada,8483,2018-01-01 14:39:36.717
6990,Alvinston Cemetery Board,Alvinston Cemetery,8086,2018-01-01 14:39:36.717
5125,Alwood Treatment Centre Inc.,Alwood Treatment,6033,2018-01-01 14:39:36.717
5947,Alzheimer Society Of Belleville-Hastings,Alzheimer Bellevillehastings,8018,2018-01-01 14:39:36.717
5942,The Alzheimer Society Of Brant,Alzheimer Brant,6942,2018-01-01 14:39:36.717
1559,"Alzheimer Society Of Brant, Haldimand Norfolk, Hamilton Halton",Alzheimer Brant Haldimand Norfolk Hamilton Halton,1559,2019-09-01 14:30:42.943
6443,"Alzheimer Society Foundation Of Brant, Haldimand Norfolk, Hamilton Halton",Alzheimer Brant Haldimand Norfolk Hamilton Halton,7488,2018-01-01 14:39:36.717
7144,Alzheimer Society Of Cambridge,Alzheimer Cambridge,8259,2018-01-01 14:39:36.717
3391,Alzheimer Society Of Canada - Societe Alzheimer Du Canada,Alzheimer Canada Societe Alzheimer Canada,4007,2018-01-01 14:39:36.717
98,Alzheimer Society Of Chatham-Kent,Alzheimer Chathamkent,98,2019-09-01 14:30:42.943
6643,Alzheimer Society Of Dufferin County,Alzheimer Dufferin County,7705,2018-01-01 14:39:36.717
100,Alzheimer Society Of Durham Region,Alzheimer Durham Region,100,2019-09-01 14:30:42.943
5346,Alzheimer Society Of Greater Simcoe County,Alzheimer Greater Simcoe County,7610,2018-01-01 14:39:36.717
5450,Alzheimer Society Of Grey-Bruce Inc.,Alzheimer Greybruce,6400,2018-01-01 14:39:36.717
5828,Alzheimer Society Of Guelph - Wellington,Alzheimer Guelph Wellington,6819,2018-01-01 14:39:36.717
4752,Alzheimer Society Of Haldimand-Norfolk,Alzheimer Haldimandnorfolk,5611,2018-01-01 14:39:36.717
5027,Alzheimer Society Of Hamilton And Halton,Alzheimer Hamilton Halton,5923,2018-01-01 14:39:36.717
5947,Alzheimer Society Of Hastings-Prince Edward,Alzheimer Hastingsprince Edward,6948,2018-01-01 14:39:36.717
5658,Alzheimer Society Of Huron County Inc,Alzheimer Huron County,6631,2018-01-01 14:39:36.717
7213,Alzheimer Society Of Kenora/Rainy River Districts,Alzheimer Kenorarainy River Districts,8333,2018-01-01 14:39:36.717
6790,Alzheimer Society Of Kingston,Alzheimer Kingston,7866,2018-01-01 14:39:36.717
4630,Alzheimer Society Of Kitchener Waterloo,Alzheimer Kitchener Waterloo,6701,2018-01-01 14:39:36.717
3917,Alzheimer Society Of Lanark County,Alzheimer Lanark County,4638,2018-01-01 14:39:36.717
8572,Alzheimer Society Of Leeds-Grenville,Alzheimer Leedsgrenville,9830,2018-01-01 14:39:36.717
4637,Alzheimer Society Of London And Middlesex,Alzheimer London Middlesex,5481,2018-01-01 14:39:36.717
7878,Alzheimer Society Of Muskoka,Alzheimer Muskoka,9063,2018-01-01 14:39:36.717
